ticker,yahoo_symbol,symbol_type,active_flag,name,industry,market_cap,last_price,volume,source_symbol
ABNB,ABNB,stock,TRUE,Airbnb Inc. Class A Common Stock,Consumer Discretionary,80593702304,133.72,3719668,ABNB
ICE,ICE,stock,TRUE,Intercontinental Exchange Inc. Common Stock,Finance,80336705040,142.06,4707927,ICE
HCA,HCA,stock,TRUE,HCA Healthcare Inc. Common Stock,Health Care,80268294834,361.83,1891482,HCA
MMM,MMM,stock,TRUE,3M Company Common Stock,Health Care,79679830463,152.77,2473254,MMM
EMR,EMR,stock,TRUE,Emerson Electric Company Common Stock,Technology,79567806000,142.06,1838734,EMR
HOOD,HOOD,stock,TRUE,Robinhood Markets Inc. Class A Common Stock,Finance,79541611685,88.33,31788612,HOOD
RCL,RCL,stock,TRUE,Royal Caribbean Cruises Ltd. Common Stock,Consumer Discretionary,78656223148,293.28,2656111,RCL
MCO,MCO,stock,TRUE,Moody's Corporation Common Stock,Finance,78466505000,449.15,979198,MCO
MDLZ,MDLZ,stock,TRUE,Mondelez International Inc. Class A Common Stock,Consumer Staples,78289799228,60.99,5876706,MDLZ
FDX,FDX,stock,TRUE,FedEx Corporation Common Stock,Consumer Discretionary,78263015968,328,1895160,FDX
MPC,MPC,stock,TRUE,Marathon Petroleum Corporation Common Stock,Energy,77961678377,267.05,2123377,MPC
MRSH,MRSH,stock,TRUE,Marsh Common Stock,Finance,77694181231,161.26,3179791,MRSH
NOC,NOC,stock,TRUE,Northrop Grumman Corporation Common Stock,Industrials,77432390111,545.17,1014260,NOC
HLT,HLT,stock,TRUE,Hilton Worldwide Holdings Inc. Common Stock,Consumer Discretionary,76979296992,338.15,1969250,HLT
VLO,VLO,stock,TRUE,Valero Energy Corporation Common Stock,Energy,76861050621,258.85,2288439,VLO
CIEN,CIEN,stock,TRUE,Ciena Corporation Common Stock,Utilities,75737239454,535.63,7619390,CIEN
EOG,EOG,stock,TRUE,EOG Resources Inc. Common Stock,Energy,75036707306,140.88,2107122,EOG
GM,GM,stock,TRUE,General Motors Company Common Stock,Industrials,75036577528,83.22,6859283,GM
ROST,ROST,stock,TRUE,Ross Stores Inc. Common Stock,Consumer Discretionary,74761237573,233.06,2924176,ROST
CI,CI,stock,TRUE,The Cigna Group Common Stock,Health Care,74248955155,280.68,2551092,CI
APO,APO,stock,TRUE,Apollo Global Management Inc. (New) Common Stock,Finance,74030613844,128.41,4108420,APO
SHW,SHW,stock,TRUE,Sherwin-Williams Company (The) Common Stock,Consumer Discretionary,74012883506,300.09,1877799,SHW
PSX,PSX,stock,TRUE,Phillips 66 Common Stock,Energy,73828174583,184.14,1309822,PSX
LITE,LITE,stock,TRUE,Lumentum Holdings Inc. Common Stock,Telecommunications,73527224000,945.08,6060899,LITE
ORLY,ORLY,stock,TRUE,O'Reilly Automotive Inc. Common Stock,Consumer Discretionary,73258412984,88.4,7533181,ORLY
BSX,BSX,stock,TRUE,Boston Scientific Corporation Common Stock,Health Care,72608450494,48.85,22783747,BSX
CVNA,CVNA,stock,TRUE,Carvana Co. Class A Common Stock,Consumer Discretionary,72599557631,66.19,6720302,CVNA
ITW,ITW,stock,TRUE,Illinois Tool Works Inc. Common Stock,Industrials,72247224000,251.12,966463,ITW
CTAS,CTAS,stock,TRUE,Cintas Corporation Common Stock,Industrials,72008633105,179.96,2498653,CTAS
ECL,ECL,stock,TRUE,Ecolab Inc. Common Stock,Consumer Discretionary,71577999884,254.33,1158581,ECL
HPE,HPE,stock,TRUE,Hewlett Packard Enterprise Company Common Stock,Technology,71096487042,53.69,36790328,HPE
KMI,KMI,stock,TRUE,Kinder Morgan Inc. Common Stock,Utilities,70526976497,31.7,7273751,KMI
DASH,DASH,stock,TRUE,DoorDash Inc. Class A Common Stock,Technology,69745495831,160.07,4551987,DASH
AEP,AEP,stock,TRUE,American Electric Power Company Inc. Common Stock,Utilities,69531182039,127.79,4821259,AEP
RKLB,RKLB,stock,TRUE,Rocket Lab Corporation Common Stock,Industrials,69435153626,119.95,24826350,RKLB
NSC,NSC,stock,TRUE,Norfolk Southern Corporation Common Stock,Industrials,68993031167,307.19,1187700,NSC
AON,AON,stock,TRUE,Aon plc Class A Ordinary Shares (Ireland),Finance,68823036046,322.24,1579759,AON
TDG,TDG,stock,TRUE,Transdigm Group Incorporated Common Stock,Industrials,68691473946,1228.09,325413,TDG
MSI,MSI,stock,TRUE,Motorola Solutions Inc. Common Stock,Technology,68177705439,410.72,783647,MSI
CL,CL,stock,TRUE,Colgate-Palmolive Company Common Stock,Consumer Discretionary,68096110281,85.1,5636317,CL
WBD,WBD,stock,TRUE,Warner Bros. Discovery Inc. Series A Common Stock,Consumer Discretionary,67692690954,27,14441894,WBD
FIX,FIX,stock,TRUE,Comfort Systems USA Inc. Common Stock,Industrials,67400321112,1914.65,478806,FIX
SPG,SPG,stock,TRUE,Simon Property Group Inc. Common Stock,Real Estate,66875065653,206.22,1512963,SPG
DLR,DLR,stock,TRUE,Digital Realty Trust Inc. Common Stock,Real Estate,66310325409,188.7,2134277,DLR
REGN,REGN,stock,TRUE,Regeneron Pharmaceuticals Inc. Common Stock,Health Care,65915444589,628.73,974745,REGN
BKR,BKR,stock,TRUE,Baker Hughes Company Class A Common Stock,Consumer Discretionary,65585661559,66.11,6407176,BKR
NKE,NKE,stock,TRUE,Nike Inc. Common Stock,Consumer Discretionary,64596292379,43.62,17350895,NKE
RSG,RSG,stock,TRUE,Republic Services Inc. Common Stock,Utilities,63966440328,207.91,1593755,RSG
TER,TER,stock,TRUE,Teradyne Inc. Common Stock,Industrials,63690744031,406.86,4214052,TER
APD,APD,stock,TRUE,Air Products and Chemicals Inc. Common Stock,Basic Materials,62985232035,282.85,1041751,APD
TRV,TRV,stock,TRUE,The Travelers Companies Inc. Common Stock,Finance,62396332267,293.43,1304658,TRV
PCAR,PCAR,stock,TRUE,PACCAR Inc. Common Stock,Consumer Discretionary,62135983627,118.065,5082823,PCAR
ALAB,ALAB,stock,TRUE,Astera Labs Inc. Common Stock,Technology,61372612559,358.05,3785285,ALAB
TFC,TFC,stock,TRUE,Truist Financial Corporation Common Stock,Finance,61272342745,49.18,11453281,TFC
F,F,stock,TRUE,Ford Motor Company Common Stock,Industrials,61125184944,15.34,50079569,F
GWW,GWW,stock,TRUE,W.W. Grainger Inc. Common Stock,Industrials,60875179245,1289.37,217111,GWW
NUE,NUE,stock,TRUE,Nucor Corporation Common Stock,Industrials,59731896366,262.28,1217013,NUE
SRE,SRE,stock,TRUE,DBA Sempra Common Stock,Utilities,59055926606,90.34,2274580,SRE
CRWV,CRWV,stock,TRUE,CoreWeave Inc. Class A Common Stock,Technology,58937964478,108.03,26751983,CRWV
KEYS,KEYS,stock,TRUE,Keysight Technologies Inc. Common Stock,Industrials,58844221059,343.11,1085519,KEYS
AFL,AFL,stock,TRUE,AFLAC Incorporated Common Stock,Finance,58680869582,115.29,2330056,AFL
D,D,stock,TRUE,Dominion Energy Inc. Common Stock,Utilities,58483784300,66.5,6168169,D
OXY,OXY,stock,TRUE,Occidental Petroleum Corporation Common Stock,Energy,58355217908,58.67,8535921,OXY
LHX,LHX,stock,TRUE,L3Harris Technologies Inc. Common Stock,Industrials,57710449921,309.78,887407,LHX
TRGP,TRGP,stock,TRUE,Targa Resources Inc. Common Stock,Utilities,57389340345,267.37,867647,TRGP
CARR,CARR,stock,TRUE,Carrier Global Corporation Common Stock,Industrials,57288739672,68.54,5505842,CARR
FANG,FANG,stock,TRUE,Diamondback Energy Inc. Common Stock,Energy,57089720493,202.94,4825049,FANG
SE,SE,stock,TRUE,Sea Limited American Depositary Shares each representing one Class A Ordinary Share,Consumer Discretionary,56403699631,92.09,2521850,SE
TGT,TGT,stock,TRUE,Target Corporation Common Stock,Consumer Discretionary,56251569221,123.85,4749858,TGT
OKE,OKE,stock,TRUE,ONEOK Inc. Common Stock,Utilities,56041422185,88.95,3477960,OKE
O,O,stock,TRUE,Realty Income Corporation Common Stock,Real Estate,55716428668,59.75,5964114,O
ALL,ALL,stock,TRUE,Allstate Corporation (The) Common Stock,Finance,54274628881,210.84,1417615,ALL
AJG,AJG,stock,TRUE,Arthur J. Gallagher & Co. Common Stock,Finance,54205900000,211,1694454,AJG
FAST,FAST,stock,TRUE,Fastenal Company Common Stock,Consumer Discretionary,54141333477,47.16,7325333,FAST
PSA,PSA,stock,TRUE,Public Storage Common Stock,Real Estate,53832859082,306.66,782583,PSA
MET,MET,stock,TRUE,MetLife Inc. Common Stock,Finance,53701233575,83.46,3809428,MET
DVN,DVN,stock,TRUE,Devon Energy Corporation Common Stock,Energy,53045008891,45.99,13107370,DVN
COR,COR,stock,TRUE,Cencora Inc. Common Stock,Health Care,52593745739,270.32,1498057,COR
AME,AME,stock,TRUE,AMETEK Inc.,Industrials,52432478738,228.76,975952,AME
DAL,DAL,stock,TRUE,Delta Air Lines Inc. Common Stock,Consumer Discretionary,52237619973,79.51,4843365,DAL
MCHP,MCHP,stock,TRUE,Microchip Technology Incorporated Common Stock,Technology,52202234760,96.3,9556955,MCHP
VST,VST,stock,TRUE,Vistra Corp. Common Stock,Utilities,51824945332,153.7,2969446,VST
CTVA,CTVA,stock,TRUE,Corteva Inc. Common Stock,Consumer Staples,51806797200,77.46,3398653,CTVA
ON,ON,stock,TRUE,ON Semiconductor Corporation Common Stock,Technology,51660678638,131.82,10089990,ON
ROK,ROK,stock,TRUE,Rockwell Automation Inc. Common Stock,Industrials,51435272035,462.24,445156,ROK
ODFL,ODFL,stock,TRUE,Old Dominion Freight Line Inc. Common Stock,Industrials,51060372842,245.52,2325474,ODFL
EA,EA,stock,TRUE,Electronic Arts Inc. Common Stock,Consumer Discretionary,51002851846,203.4,2715306,EA
AZO,AZO,stock,TRUE,AutoZone Inc. Common Stock,Consumer Discretionary,50780570631,3081.94,402919,AZO
LNG,LNG,stock,TRUE,Cheniere Energy Inc. Common Stock,Utilities,50516668819,241.07,1435441,LNG
EW,EW,stock,TRUE,Edwards Lifesciences Corporation Common Stock,Health Care,50353710000,87.45,4530826,EW
ETR,ETR,stock,TRUE,Entergy Corporation Common Stock,Utilities,50037874640,109.28,5223628,ETR
NDAQ,NDAQ,stock,TRUE,Nasdaq Inc. Common Stock,Finance,50022083583,88.45,3263670,NDAQ
ADSK,ADSK,stock,TRUE,Autodesk Inc. Common Stock,Technology,49298040000,233.64,1923778,ADSK
EBAY,EBAY,stock,TRUE,eBay Inc. Common Stock,Consumer Discretionary,48572970406,109.15,4465933,EBAY
XEL,XEL,stock,TRUE,Xcel Energy Inc. Common Stock,Utilities,48549443681,77.77,4221606,XEL
CAH,CAH,stock,TRUE,Cardinal Health Inc. Common Stock,Health Care,47248689188,201.74,2338392,CAH
GFS,GFS,stock,TRUE,GlobalFoundries Inc. Ordinary Shares,Technology,47128541583,84.7,3913629,GFS
FITB,FITB,stock,TRUE,Fifth Third Bancorp Common Stock,Finance,46946938186,51.8,10351012,FITB
HEI,HEI,stock,TRUE,Heico Corporation Common Stock,Industrials,46502349463,332.97,672189,HEI
CBRS,CBRS,stock,TRUE,Cerebras Systems Inc. Class A Common Stock,Technology,46360227731,215.4,4140060,CBRS
EXC,EXC,stock,TRUE,Exelon Corporation Common Stock,Utilities,45665779377,44.63,8278534,EXC
MSTR,MSTR,stock,TRUE,Strategy Inc Common Stock Class A,Technology,45337441201,129.37,24590461,MSTR
MDLN,MDLN,stock,TRUE,Medline Inc. Class A Common Stock,Health Care,45256557250,34.45,13274355,MDLN
PCG,PCG,stock,TRUE,Pacific Gas & Electric Co. Common Stock,Utilities,45077067109,16.82,21495126,PCG
MSCI,MSCI,stock,TRUE,MSCI Inc. Common Stock,Consumer Discretionary,45053736000,618.87,445710,MSCI
STT,STT,stock,TRUE,State Street Corporation Common Stock,Finance,45043834621,162.75,1649987,STT
IDXX,IDXX,stock,TRUE,IDEXX Laboratories Inc. Common Stock,Health Care,44548383726,564.74,631301,IDXX
WAB,WAB,stock,TRUE,Westinghouse Air Brake Technologies Corporation Common Stock,Industrials,44543696872,262.52,526897,WAB
COIN,COIN,stock,TRUE,Coinbase Global Inc. Class A Common Stock,Finance,43233666141,164.13,8499464,COIN
ARES,ARES,stock,TRUE,Ares Management Corporation Class A Common Stock,Finance,43045115193,130.5,2127420,ARES
XYZ,XYZ,stock,TRUE,Block Inc. Class A Common Stock,Technology,42192381090,70.89,4571971,XYZ
HUM,HUM,stock,TRUE,Humana Inc. Common Stock,Health Care,41997512700,349.8,1892190,HUM
ASTS,ASTS,stock,TRUE,AST SpaceMobile Inc. Class A Common Stock,Consumer Discretionary,41641885330,107.29,16849021,ASTS
DHI,DHI,stock,TRUE,D.R. Horton Inc. Common Stock,Consumer Discretionary,41518891139,146.41,1529000,DHI
AXON,AXON,stock,TRUE,Axon Enterprise Inc. Common Stock,Industrials,41364985916,513.2,1287671,AXON
BDX,BDX,stock,TRUE,Becton Dickinson and Company Common Stock,Health Care,41209826262,149.56,2241684,BDX
CCI,CCI,stock,TRUE,Crown Castle Inc. Common Stock,Real Estate,40934831486,93.79,6459107,CCI
AMP,AMP,stock,TRUE,Ameriprise Financial Inc. Common Stock,Finance,40911263958,455.09,565804,AMP
KDP,KDP,stock,TRUE,Keurig Dr Pepper Inc. Common Stock,Consumer Staples,40898417698,30.06,9879054,KDP
YUM,YUM,stock,TRUE,Yum! Brands Inc.,Consumer Discretionary,40813987592,148.08,1997049,YUM
ALNY,ALNY,stock,TRUE,Alnylam Pharmaceuticals Inc. Common Stock,Health Care,40539757666,303.64,1081497,ALNY
TTWO,TTWO,stock,TRUE,Take-Two Interactive Software Inc. Common Stock,Consumer Discretionary,40224682539,216.65,1942243,TTWO
ADM,ADM,stock,TRUE,Archer-Daniels-Midland Company Common Stock,Consumer Staples,40180715656,83.37,2689072,ADM
CRDO,CRDO,stock,TRUE,Credo Technology Group Holding Ltd Ordinary Shares,Technology,40117861950,217.5,7454811,CRDO
VIK,VIK,stock,TRUE,Viking Holdings Ltd Ordinary Shares,Consumer Discretionary,40116285650,89.99,1734333,VIK
STLD,STLD,stock,TRUE,Steel Dynamics Inc.,Industrials,39925308420,276.85,890529,STLD
CCL,CCL,stock,TRUE,Carnival Corporation Ltd. Common Shares,Consumer Discretionary,39770241395,27.85,17917522,CCL
JBL,JBL,stock,TRUE,Jabil Inc. Common Stock,Technology,39438990156,373.82,1035685,JBL
A,A,stock,TRUE,Agilent Technologies Inc. Common Stock,Industrials,39080108091,138.37,2126462,A
AIG,AIG,stock,TRUE,American International Group Inc. New Common Stock,Finance,38938344870,73.44,3415299,AIG
PEG,PEG,stock,TRUE,Public Service Enterprise Group Incorporated Common Stock,Utilities,38908935068,78.08,2808908,PEG
IRM,IRM,stock,TRUE,Iron Mountain Incorporated (Delaware)Common Stock REIT,Real Estate,38752589700,130.25,1318991,IRM
TKO,TKO,stock,TRUE,TKO Group Holdings Inc. Class A Common Stock,Consumer Discretionary,38701162057,202.49,1095424,TKO
VTR,VTR,stock,TRUE,Ventas Inc. Common Stock,Real Estate,38456025089,79.1,3013767,VTR
ED,ED,stock,TRUE,Consolidated Edison Inc. Common Stock,Utilities,38356571696,104.08,1910551,ED
CBRE,CBRE,stock,TRUE,CBRE Group Inc Common Stock Class A,Finance,38344331020,130.95,2388329,CBRE
KR,KR,stock,TRUE,Kroger Company (The) Common Stock,Consumer Staples,38130337546,62.24,7748495,KR
LYV,LYV,stock,TRUE,Live Nation Entertainment Inc. Common Stock,Consumer Discretionary,37925432936,161.01,3272958,LYV
PYPL,PYPL,stock,TRUE,PayPal Holdings Inc. Common Stock,Industrials,37710009826,42.75,11255717,PYPL
EME,EME,stock,TRUE,EMCOR Group Inc. Common Stock,Industrials,37571144230,845.43,239657,EME
RKT,RKT,stock,TRUE,Rocket Companies Inc. Class A Common Stock,Finance,37433355222,13.23,29014675,RKT
TRI,TRI,stock,TRUE,Thomson Reuters Corporation Common Shares,Consumer Discretionary,37400256226,85.74,1284374,TRI
HSY,HSY,stock,TRUE,The Hershey Company Common Stock,Consumer Staples,37061512498,182.71,1564094,HSY
WAT,WAT,stock,TRUE,Waters Corporation Common Stock,Industrials,36964028832,376.47,953080,WAT
VMC,VMC,stock,TRUE,Vulcan Materials Company (Holding Company) Common Stock,Industrials,36728417748,283.06,1092190,VMC
WDAY,WDAY,stock,TRUE,Workday Inc. Class A Common Stock,Technology,36533770000,147.91,3871805,WDAY
WEC,WEC,stock,TRUE,WEC Energy Group Inc. Common Stock,Utilities,36230467164,111.23,2658904,WEC
CMG,CMG,stock,TRUE,Chipotle Mexican Grill Inc. Common Stock,Consumer Discretionary,36147444120,28.18,29169259,CMG
SATS,SATS,stock,TRUE,EchoStar  Corporation Common Stock,Consumer Discretionary,36122353144,124.64,6279176,SATS
TWLO,TWLO,stock,TRUE,Twilio Inc. Class A Common Stock,Technology,35915766230,236.64,3930170,TWLO
PRU,PRU,stock,TRUE,Prudential Financial Inc. Common Stock,Finance,35852040000,103.32,1596701,PRU
PAYX,PAYX,stock,TRUE,Paychex Inc. Common Stock,Industrials,35642776842,99.48,2237904,PAYX
SYY,SYY,stock,TRUE,Sysco Corporation Common Stock,Consumer Discretionary,35552876905,74.35,2426809,SYY
RDDT,RDDT,stock,TRUE,Reddit Inc. Class A Common Stock,Technology,35390748253,183.91,7380991,RDDT
NTAP,NTAP,stock,TRUE,NetApp Inc. Common Stock,Technology,35296488648,178.87,3229673,NTAP
UI,UI,stock,TRUE,Ubiquiti Inc. Common Stock,Technology,35181488011,581.3,78891,UI
MLM,MLM,stock,TRUE,Martin Marietta Materials Inc. Common Stock,Industrials,35000420979,580.86,344846,MLM
HIG,HIG,stock,TRUE,The Hartford Insurance Group Inc. Common Stock,Finance,34905077311,127.33,3304080,HIG
EQT,EQT,stock,TRUE,EQT Corporation Common Stock,Energy,34551404720,55.24,4941592,EQT
HAL,HAL,stock,TRUE,Halliburton Company Common Stock,Energy,34435094637,41.22,9380865,HAL
FSLR,FSLR,stock,TRUE,First Solar Inc. Common Stock,Technology,33842436677,314.95,2719888,FSLR
LVS,LVS,stock,TRUE,Las Vegas Sands Corp. Common Stock,Consumer Discretionary,33615591497,50.73,2304716,LVS
HBAN,HBAN,stock,TRUE,Huntington Bancshares Incorporated Common Stock,Finance,33508468603,16.53,18953266,HBAN
ROP,ROP,stock,TRUE,Roper Technologies Inc. Common Stock,Technology,33484379716,331.8,736115,ROP
ZTS,ZTS,stock,TRUE,Zoetis Inc. Class A Common Stock,Health Care,33337019943,79.52,7355156,ZTS
RVMD,RVMD,stock,TRUE,Revolution Medicines Inc. Common Stock,Health Care,33099143169,155.69,2609851,RVMD
VG,VG,stock,TRUE,Venture Global Inc. Class A common stock,Utilities,32694151675,13.16,11129221,VG
MTB,MTB,stock,TRUE,M&T Bank Corporation Common Stock,Finance,32471263154,221.73,907704,MTB
KVUE,KVUE,stock,TRUE,Kenvue Inc. Common Stock,Consumer Discretionary,32409746316,16.88,26036296,KVUE
Q,Q,stock,TRUE,Qnity Electronics Inc. Common Stock,Technology,32405709244,154.8,1256144,Q
NTRS,NTRS,stock,TRUE,Northern Trust Corporation Common Stock,Finance,32024278469,173.06,767462,NTRS
NTRA,NTRA,stock,TRUE,Natera Inc. Common Stock,Health Care,31808136342,222.1,1266680,NTRA
RPRX,RPRX,stock,TRUE,Royalty Pharma plc Class A Ordinary Shares,Health Care,31682287864,55.02,4588718,RPRX
KMB,KMB,stock,TRUE,Kimberly-Clark Corporation Common Stock,Consumer Discretionary,31358405526,94.47,6081085,KMB
IQV,IQV,stock,TRUE,IQVIA Holdings Inc. Common Stock,Health Care,31190272000,186.88,1676406,IQV
RBLX,RBLX,stock,TRUE,Roblox Corporation Class A Common Stock,Technology,31037678596,43.35,7976409,RBLX
CNC,CNC,stock,TRUE,Centene Corporation Common Stock,Health Care,30961071900,62.7,5836359,CNC
ZM,ZM,stock,TRUE,Zoom Communications Inc. Class A Common Stock,Technology,30850961656,105.21,3608798,ZM
EXR,EXR,stock,TRUE,Extra Space Storage Inc Common Stock,Real Estate,30816632734,145.87,747320,EXR
MDB,MDB,stock,TRUE,MongoDB Inc. Class A Common Stock,Technology,30578610007,380.18,1690662,MDB
STRL,STRL,stock,TRUE,Sterling Infrastructure Inc. Common Stock,Industrials,30493859928,993.74,818054,STRL
EL,EL,stock,TRUE,Estee Lauder Companies Inc. (The) Common Stock,Consumer Discretionary,29992798454,82.9,4418222,EL
FISV,FISV,stock,TRUE,Fiserv Inc. Common Stock,Consumer Discretionary,29984871633,56.23,5357805,FISV
DTE,DTE,stock,TRUE,DTE Energy Company Common Stock,Utilities,29691881114,142.73,1359851,DTE
CPNG,CPNG,stock,TRUE,Coupang Inc. Class A Common Stock,Consumer Discretionary,29672411243,16.53,11900891,CPNG
MTZ,MTZ,stock,TRUE,MasTec Inc. Common Stock,Industrials,29610623490,374.73,866559,MTZ
AEE,AEE,stock,TRUE,Ameren Corporation Common Stock,Utilities,29609655396,106.99,1301422,AEE
RJF,RJF,stock,TRUE,Raymond James Financial Inc. Common Stock,Finance,29331845447,150.51,1048294,RJF
MTSI,MTSI,stock,TRUE,MACOM Technology Solutions Holdings Inc. Common Stock,Technology,29201444541,382.74,1252810,MTSI
VEEV,VEEV,stock,TRUE,Veeva Systems Inc. Class A Common Stock,Technology,29130294923,178.6,3620413,VEEV
VICI,VICI,stock,TRUE,VICI Properties Inc. Common Stock,Real Estate,29088311388,27.21,6734225,VICI
GEHC,GEHC,stock,TRUE,GE HealthCare Technologies Inc. Common Stock,Health Care,29026644865,63.81,4468796,GEHC
BIIB,BIIB,stock,TRUE,Biogen Inc. Common Stock,Health Care,29003311635,196.45,719128,BIIB
DOV,DOV,stock,TRUE,Dover Corporation Common Stock,Industrials,28746172047,213.47,1136908,DOV
TDY,TDY,stock,TRUE,Teledyne Technologies Incorporated Common Stock,Industrials,28658741475,618.59,227545,TDY
SYM,SYM,stock,TRUE,Symbotic Inc. Class A Common Stock,Industrials,28574330099,47.41,1538878,SYM
CPRT,CPRT,stock,TRUE,Copart Inc. (DE) Common Stock,Consumer Discretionary,28487219301,30.77,10082392,CPRT
TPR,TPR,stock,TRUE,Tapestry Inc. Common Stock,Consumer Discretionary,28381220976,140.47,3295482,TPR
SMCI,SMCI,stock,TRUE,Super Micro Computer Inc. Common Stock,Technology,28206526806,46.9,32738404,SMCI
RMD,RMD,stock,TRUE,ResMed Inc. Common Stock,Health Care,28187356539,194.32,1573566,RMD
IR,IR,stock,TRUE,Ingersoll Rand Inc. Common Stock,Industrials,28180165416,72.01,3430492,IR
CASY,CASY,stock,TRUE,Casey's General Stores Inc. Common Stock,Consumer Discretionary,28146888477,761.57,448764,CASY
NRG,NRG,stock,TRUE,NRG Energy Inc. Common Stock,Utilities,28143485233,133.39,1389999,NRG
FTS,FTS,stock,TRUE,Fortis Inc. Common Shares,Utilities,28119415314,55.23,610094,FTS
TPL,TPL,stock,TRUE,Texas Pacific Land Corporation Common Stock,Energy,28053969507,406.73,421884,TPL
ATO,ATO,stock,TRUE,Atmos Energy Corporation Common Stock,Utilities,28035853303,167.96,1701293,ATO
DXCM,DXCM,stock,TRUE,DexCom Inc. Common Stock,Health Care,28010519400,72.59,6370326,DXCM
EIX,EIX,stock,TRUE,Edison International Common Stock,Utilities,27632052903,71.81,2603430,EIX
FOXA,FOXA,stock,TRUE,Fox Corporation Class A Common Stock,Industrials,27539011085,65.54,2801884,FOXA
CNP,CNP,stock,TRUE,CenterPoint Energy Inc (Holding Co) Common Stock,Utilities,27376992738,41.85,4874305,CNP
EXPE,EXPE,stock,TRUE,Expedia Group Inc. Common Stock,Consumer Discretionary,27266615453,227.18,1479623,EXPE
FICO,FICO,stock,TRUE,Fair Isaac Corporation Common Stock,Consumer Discretionary,27056830030,1166.7,233292,FICO
CFG,CFG,stock,TRUE,Citizens Financial Group Inc. Common Stock,Finance,27022156094,63.9,5161876,CFG
OTIS,OTIS,stock,TRUE,Otis Worldwide Corporation Common Stock,Technology,26802567909,69.85,2956735,OTIS
VRSN,VRSN,stock,TRUE,VeriSign Inc. Common Stock,Technology,26734890000,293.79,475039,VRSN
JBHT,JBHT,stock,TRUE,J.B. Hunt Transport Services Inc. Common Stock,Industrials,26715907202,283.31,546486,JBHT
KHC,KHC,stock,TRUE,The Kraft Heinz Company Common Stock,Consumer Staples,26644423526,22.47,19534056,KHC
PPL,PPL,stock,TRUE,PPL Corporation Common Stock,Utilities,26452638728,35.16,14931358,PPL
FE,FE,stock,TRUE,FirstEnergy Corp. Common Stock,Utilities,26399598827,45.64,6381826,FE
ES,ES,stock,TRUE,Eversource Energy (D/B/A) Common Stock,Utilities,26280472147,69.88,2642295,ES
XYL,XYL,stock,TRUE,Xylem Inc. Common Stock New,Industrials,26189069059,110.18,1663517,XYL
P,P,stock,TRUE,Everpure Inc. Class A common stock,Technology,26077300940,78.51,2597069,P
XPO,XPO,stock,TRUE,XPO Inc. Common Stock,Consumer Discretionary,25743312434,219.26,1988633,XPO
FTAI,FTAI,stock,TRUE,FTAI Aviation Ltd. Common Stock,Industrials,25654975467,250.09,720464,FTAI
HUBB,HUBB,stock,TRUE,Hubbell Inc Common Stock,Technology,25642529125,485.27,417076,HUBB
EQR,EQR,stock,TRUE,Equity Residential Common Shares of Beneficial Interest,Real Estate,25440210807,67.9,2840880,EQR
ILMN,ILMN,stock,TRUE,Illumina Inc. Common Stock,Health Care,25427478000,168.06,2606256,ILMN
CTSH,CTSH,stock,TRUE,Cognizant Technology Solutions Corporation Class A Common Stock,Technology,25304629645,53.4,7205687,CTSH
BG,BG,stock,TRUE,Bunge Limited Common Shares,Consumer Staples,25109824443,129.42,1803578,BG
DOW,DOW,stock,TRUE,Dow Inc. Common Stock,Industrials,25074594628,34.79,9244343,DOW
PPG,PPG,stock,TRUE,PPG Industries Inc. Common Stock,Consumer Discretionary,24955884000,111.96,1522847,PPG
CINF,CINF,stock,TRUE,Cincinnati Financial Corporation Common Stock,Finance,24851971970,160.66,852166,CINF
ATI,ATI,stock,TRUE,ATI Inc. Common Stock,Industrials,24714794330,181.1,1181680,ATI
WRB,WRB,stock,TRUE,W.R. Berkley Corporation Common Stock,Finance,24685670099,66.31,2188810,WRB
FOX,FOX,stock,TRUE,Fox Corporation Class B Common Stock,Industrials,24677542280,58.73,588433,FOX
IONQ,IONQ,stock,TRUE,IonQ Inc. Common Stock,Technology,24508904786,65.66,40211533,IONQ
WSM,WSM,stock,TRUE,Williams-Sonoma Inc. Common Stock (DE),Consumer Discretionary,24501892283,208.09,888406,WSM
CRS,CRS,stock,TRUE,Carpenter Technology Corporation Common Stock,Industrials,24476126183,492.62,602334,CRS
RF,RF,stock,TRUE,Regions Financial Corporation Common Stock,Finance,24261580265,28.43,9637524,RF
HPQ,HPQ,stock,TRUE,HP Inc. Common Stock,Technology,24051946747,26.3,15609847,HPQ
AWK,AWK,stock,TRUE,American Water Works Company Inc. Common Stock,Utilities,23873043692,122.25,1870814,AWK
SYF,SYF,stock,TRUE,Synchrony Financial Common Stock,Finance,23808285729,70.78,3333222,SYF
TW,TW,stock,TRUE,Tradeweb Markets Inc. Class A Common Stock,Finance,23744217713,100.6,1674221,TW
STZ,STZ,stock,TRUE,Constellation Brands Inc. Common Stock,Consumer Staples,23725504783,137.78,1833829,STZ
FCNCA,FCNCA,stock,TRUE,First Citizens BancShares Inc. Class A Common Stock,Finance,23722243610,2047.32,79684,FCNCA
VRSK,VRSK,stock,TRUE,Verisk Analytics Inc. Common Stock,Industrials,23583931200,180,2231413,VRSK
KEY,KEY,stock,TRUE,KeyCorp Common Stock,Finance,23495170659,21.67,11073096,KEY
CPAY,CPAY,stock,TRUE,Corpay Inc. Common Stock,Consumer Discretionary,23345970228,357.18,444725,CPAY
